ID;X;Y;Techno;operateur;dbm;Puissance recue
OP4_4G_1093;656184;6729156;4G;OP4;-111;Moyenne
OP4_4G_1094;656428;6730814;4G;OP4;-97;Moyenne
OP4_4G_1095;654969;6731013;4G;OP4;-50;Bonne
OP4_4G_1096;654586;6734032;4G;OP4;-98;Moyenne
OP4_4G_1097;656987;6724511;4G;OP4;-107;Moyenne
OP4_4G_1098;657106;6726942;4G;OP4;-107;Moyenne
OP4_4G_1099;657797;6726928;4G;OP4;-122;Mauvaise
OP4_4G_1100;658329;6725286;4G;OP4;-120;Mauvaise
OP4_4G_1101;659785;6723717;4G;OP4;-100;Moyenne
OP4_4G_1102;656982;6728493;4G;OP4;-101;Moyenne
OP4_4G_1103;661454;6729081;4G;OP4;-115;Moyenne
OP4_4G_1104;670442;6717692;4G;OP4;-140;Mauvaise
OP4_4G_1105;663375;6723922;4G;OP4;-36;Bonne
OP4_4G_1106;663579;6725027;4G;OP4;-23;Bonne
OP4_4G_1107;667237;6721368;4G;OP4;-47;Bonne
OP4_4G_1108;667939;6723310;4G;OP4;-35;Bonne
OP4_4G_1109;666805;6729497;4G;OP4;-121;Mauvaise
OP4_4G_1110;667039;6730391;4G;OP4;-108;Moyenne
OP4_4G_1111;667379;6729366;4G;OP4;-107;Moyenne
OP4_4G_1112;669105;6728202;4G;OP4;-23;Bonne
OP4_4G_1113;669051;6730834;4G;OP4;-76;Bonne
OP4_4G_1114;667887;6730916;4G;OP4;-25;Bonne
OP4_4G_1115;667329;6733896;4G;OP4;-99;Moyenne
OP4_4G_1116;670079;6728463;4G;OP4;-55;Bonne
OP4_4G_1117;671285;6727480;4G;OP4;-98;Moyenne
OP4_4G_1118;671537;6727261;4G;OP4;-114;Moyenne
OP4_4G_1119;670956;6731379;4G;OP4;-105;Moyenne
OP4_4G_1120;636282;6735793;4G;OP4;-140;Mauvaise
OP4_4G_1121;635837;6746824;4G;OP4;-87;Bonne
OP4_4G_1122;636784;6747291;4G;OP4;-111;Moyenne
OP4_4G_1123;642154;6739267;4G;OP4;-100;Moyenne
OP4_4G_1124;639231;6742719;4G;OP4;-48;Bonne
OP4_4G_1125;633011;6750638;4G;OP4;-126;Mauvaise
OP4_4G_1126;633289;6753800;4G;OP4;-43;Bonne
OP4_4G_1127;633363;6754577;4G;OP4;-34;Bonne
OP4_4G_1128;634218;6754141;4G;OP4;-68;Bonne
OP4_4G_1129;634684;6754630;4G;OP4;-33;Bonne
OP4_4G_1130;635739;6749460;4G;OP4;-110;Moyenne
OP4_4G_1131;636040;6752190;4G;OP4;-61;Bonne
OP4_4G_1132;636876;6749376;4G;OP4;-131;Mauvaise
OP4_4G_1133;637088;6749800;4G;OP4;-108;Moyenne
OP4_4G_1134;633650;6757239;4G;OP4;-88;Bonne
OP4_4G_1135;634351;6758128;4G;OP4;-89;Bonne
OP4_4G_1136;634903;6758659;4G;OP4;-110;Moyenne
OP4_4G_1137;633011;6762214;4G;OP4;-27;Bonne
OP4_4G_1138;633029;6762383;4G;OP4;-57;Bonne
OP4_4G_1139;633510;6763516;4G;OP4;-35;Bonne
OP4_4G_1140;634697;6761234;4G;OP4;-109;Moyenne
OP4_4G_1141;636226;6760106;4G;OP4;-103;Moyenne
OP4_4G_1142;637254;6758336;4G;OP4;-72;Bonne
OP4_4G_1143;635340;6762915;4G;OP4;-108;Moyenne
OP4_4G_1144;637348;6760686;4G;OP4;-111;Moyenne
OP4_4G_1145;638369;6750974;4G;OP4;-91;Bonne
OP4_4G_1146;638440;6750969;4G;OP4;-33;Bonne
OP4_4G_1147;637510;6751280;4G;OP4;-95;Bonne
OP4_4G_1148;637648;6753536;4G;OP4;-108;Moyenne
OP4_4G_1149;640182;6755146;4G;OP4;-65;Bonne
OP4_4G_1150;641211;6755803;4G;OP4;-36;Bonne
OP4_4G_1151;641523;6755731;4G;OP4;-93;Bonne
OP4_4G_1152;642267;6756161;4G;OP4;-90;Bonne
OP4_4G_1153;642263;6756233;4G;OP4;-22;Bonne
OP4_4G_1154;639371;6758096;4G;OP4;-100;Moyenne
OP4_4G_1155;639598;6761126;4G;OP4;-69;Bonne
OP4_4G_1156;640696;6757359;4G;OP4;-105;Moyenne
OP4_4G_1157;642007;6756904;4G;OP4;-26;Bonne
OP4_4G_1158;641818;6757654;4G;OP4;-97;Moyenne
OP4_4G_1159;642525;6738436;4G;OP4;-112;Moyenne
OP4_4G_1160;642448;6741943;4G;OP4;-48;Bonne
OP4_4G_1161;645777;6738587;4G;OP4;-101;Moyenne
OP4_4G_1162;646467;6742986;4G;OP4;-88;Bonne
OP4_4G_1163;647652;6737439;4G;OP4;-66;Bonne
OP4_4G_1164;647484;6740581;4G;OP4;-108;Moyenne
OP4_4G_1165;651194;6738053;4G;OP4;-107;Moyenne
OP4_4G_1166;651891;6737918;4G;OP4;-32;Bonne
OP4_4G_1167;650843;6739415;4G;OP4;-103;Moyenne
OP4_4G_1168;647406;6743059;4G;OP4;-106;Moyenne
OP4_4G_1169;651014;6742122;4G;OP4;-76;Bonne
OP4_4G_1170;650045;6746934;4G;OP4;-134;Mauvaise
OP4_4G_1171;651684;6747003;4G;OP4;-102;Moyenne
OP4_4G_1172;642332;6750372;4G;OP4;-111;Moyenne
OP4_4G_1173;643430;6753919;4G;OP4;-106;Moyenne
OP4_4G_1174;643703;6755687;4G;OP4;-126;Mauvaise
OP4_4G_1175;646781;6750403;4G;OP4;-108;Moyenne
OP4_4G_1176;644251;6759459;4G;OP4;-93;Bonne
OP4_4G_1177;645411;6756985;4G;OP4;-118;Mauvaise
OP4_4G_1178;646415;6760107;4G;OP4;-69;Bonne
OP4_4G_1179;646767;6758701;4G;OP4;-114;Moyenne
OP4_4G_1180;645233;6763537;4G;OP4;-87;Bonne
OP4_4G_1181;646587;6760298;4G;OP4;-84;Bonne
OP4_4G_1182;647302;6751955;4G;OP4;-110;Moyenne
OP4_4G_1183;648769;6749916;4G;OP4;-36;Bonne
OP4_4G_1184;647370;6753296;4G;OP4;-106;Moyenne
OP4_4G_1185;647444;6754336;4G;OP4;-125;Mauvaise
OP4_4G_1186;648936;6755098;4G;OP4;-108;Moyenne
OP4_4G_1187;647993;6757510;4G;OP4;-45;Bonne
OP4_4G_1188;648002;6757725;4G;OP4;-65;Bonne
OP4_4G_1189;651005;6759883;4G;OP4;-66;Bonne
OP4_4G_1190;633498;6770020;4G;OP4;-90;Bonne
OP4_4G_1191;635036;6770796;4G;OP4;-104;Moyenne
OP4_4G_1192;635501;6765521;4G;OP4;-119;Mauvaise
OP4_4G_1193;635684;6769088;4G;OP4;-107;Moyenne
OP4_4G_1194;636028;6768319;4G;OP4;-104;Moyenne
OP4_4G_1195;636286;6768194;4G;OP4;-123;Mauvaise
OP4_4G_1196;633653;6771531;4G;OP4;-119;Mauvaise
OP4_4G_1197;632892;6775775;4G;OP4;-138;Mauvaise
OP4_4G_1198;635914;6776626;4G;OP4;-61;Bonne
OP4_4G_1199;638644;6768704;4G;OP4;-101;Moyenne
OP4_4G_1200;640311;6769390;4G;OP4;-99;Moyenne
OP4_4G_1201;633154;6781171;4G;OP4;-105;Moyenne
OP4_4G_1202;636920;6779986;4G;OP4;-94;Bonne
OP4_4G_1203;635050;6791737;4G;OP4;-137;Mauvaise
OP4_4G_1204;635611;6792901;4G;OP4;-103;Moyenne
OP4_4G_1205;638556;6781681;4G;OP4;-52;Bonne
OP4_4G_1206;638956;6779042;4G;OP4;-35;Bonne
OP4_4G_1207;641710;6781541;4G;OP4;-34;Bonne
OP4_4G_1208;640928;6785561;4G;OP4;-119;Mauvaise
OP4_4G_1209;638816;6787975;4G;OP4;-79;Bonne
OP4_4G_1210;641574;6788066;4G;OP4;-137;Mauvaise
OP4_4G_1211;640268;6789525;4G;OP4;-87;Bonne
OP4_4G_1212;642465;6768661;4G;OP4;-97;Moyenne
OP4_4G_1213;643163;6769305;4G;OP4;-121;Mauvaise
OP4_4G_1214;645187;6765498;4G;OP4;-23;Bonne
OP4_4G_1215;645105;6768086;4G;OP4;-100;Moyenne
OP4_4G_1216;646868;6768828;4G;OP4;-111;Moyenne
OP4_4G_1217;643073;6775617;4G;OP4;-96;Moyenne
OP4_4G_1218;645790;6774713;4G;OP4;-46;Bonne
OP4_4G_1219;651374;6764556;4G;OP4;-73;Bonne
OP4_4G_1220;652061;6765594;4G;OP4;-51;Bonne
OP4_4G_1221;651790;6768622;4G;OP4;-42;Bonne
OP4_4G_1222;644735;6781447;4G;OP4;-83;Bonne
OP4_4G_1223;643236;6785371;4G;OP4;-53;Bonne
OP4_4G_1224;642956;6786257;4G;OP4;-41;Bonne
OP4_4G_1225;644077;6786235;4G;OP4;-53;Bonne
OP4_4G_1226;644952;6788768;4G;OP4;-103;Moyenne
OP4_4G_1227;646411;6785716;4G;OP4;-88;Bonne
OP4_4G_1228;648166;6782464;4G;OP4;-67;Bonne
OP4_4G_1229;647907;6785477;4G;OP4;-109;Moyenne
OP4_4G_1230;648130;6784827;4G;OP4;-131;Mauvaise
OP4_4G_1231;651330;6779446;4G;OP4;-24;Bonne
OP4_4G_1232;649348;6791967;4G;OP4;-111;Moyenne
OP4_4G_1233;649362;6792445;4G;OP4;-107;Moyenne
OP4_4G_1234;651993;6736598;4G;OP4;-96;Moyenne
OP4_4G_1235;652421;6737663;4G;OP4;-64;Bonne
OP4_4G_1236;652491;6738724;4G;OP4;-56;Bonne
OP4_4G_1237;652558;6740430;4G;OP4;-112;Moyenne
OP4_4G_1238;653064;6740318;4G;OP4;-96;Moyenne
OP4_4G_1239;654772;6738368;4G;OP4;-98;Moyenne
OP4_4G_1240;655225;6740826;4G;OP4;-98;Moyenne
OP4_4G_1241;655948;6741173;4G;OP4;-99;Moyenne
OP4_4G_1242;653837;6744085;4G;OP4;-60;Bonne
OP4_4G_1243;654282;6746783;4G;OP4;-74;Bonne
OP4_4G_1244;654519;6743774;4G;OP4;-38;Bonne
OP4_4G_1245;655376;6747236;4G;OP4;-51;Bonne
OP4_4G_1246;656743;6745896;4G;OP4;-101;Moyenne
OP4_4G_1247;656463;6746514;4G;OP4;-23;Bonne
OP4_4G_1248;656511;6746588;4G;OP4;-63;Bonne
OP4_4G_1249;660286;6738669;4G;OP4;-119;Mauvaise
OP4_4G_1250;660069;6739277;4G;OP4;-107;Moyenne
OP4_4G_1251;661493;6739729;4G;OP4;-34;Bonne
OP4_4G_1252;657451;6743805;4G;OP4;-42;Bonne
OP4_4G_1253;658616;6744262;4G;OP4;-61;Bonne
OP4_4G_1254;658226;6745245;4G;OP4;-40;Bonne
OP4_4G_1255;661045;6746675;4G;OP4;-141;Mauvaise
OP4_4G_1256;661752;6747580;4G;OP4;-111;Moyenne
OP4_4G_1257;655945;6755137;4G;OP4;-59;Bonne
OP4_4G_1258;654589;6759941;4G;OP4;-73;Bonne
OP4_4G_1259;656723;6761702;4G;OP4;-55;Bonne
OP4_4G_1260;657639;6754490;4G;OP4;-103;Moyenne
OP4_4G_1261;660200;6751798;4G;OP4;-116;Mauvaise
OP4_4G_1262;658326;6758770;4G;OP4;-73;Bonne
OP4_4G_1263;661707;6762054;4G;OP4;-98;Moyenne
OP4_4G_1264;661880;6738376;4G;OP4;-96;Moyenne
OP4_4G_1265;663922;6739224;4G;OP4;-126;Mauvaise
OP4_4G_1266;663787;6745063;4G;OP4;-106;Moyenne
OP4_4G_1267;663733;6746691;4G;OP4;-100;Moyenne
OP4_4G_1268;665692;6745356;4G;OP4;-112;Moyenne
OP4_4G_1269;666274;6746098;4G;OP4;-107;Moyenne
OP4_4G_1270;667792;6735837;4G;OP4;-64;Bonne
OP4_4G_1271;667344;6738152;4G;OP4;-121;Mauvaise
OP4_4G_1272;667991;6735782;4G;OP4;-86;Bonne
OP4_4G_1273;668669;6741297;4G;OP4;-104;Moyenne
OP4_4G_1274;666764;6745817;4G;OP4;-109;Moyenne
OP4_4G_1275;667655;6748600;4G;OP4;-37;Bonne
OP4_4G_1276;670029;6742755;4G;OP4;-119;Mauvaise
OP4_4G_1277;671192;6747396;4G;OP4;-22;Bonne
OP4_4G_1278;662368;6756247;4G;OP4;-133;Mauvaise
OP4_4G_1279;662791;6754794;4G;OP4;-73;Bonne
OP4_4G_1280;662892;6754642;4G;OP4;-56;Bonne
OP4_4G_1281;666601;6757736;4G;OP4;-42;Bonne
OP4_4G_1282;666510;6762773;4G;OP4;-65;Bonne
OP4_4G_1283;667590;6753971;4G;OP4;-86;Bonne
OP4_4G_1284;669228;6753024;4G;OP4;-55;Bonne
OP4_4G_1285;667432;6762144;4G;OP4;-72;Bonne
OP4_4G_1286;652900;6763982;4G;OP4;-68;Bonne
OP4_4G_1287;656069;6767842;4G;OP4;-114;Moyenne
OP4_4G_1288;656113;6768966;4G;OP4;-111;Moyenne
OP4_4G_1289;656465;6768630;4G;OP4;-115;Moyenne
OP4_4G_1290;652483;6775494;4G;OP4;-110;Moyenne
OP4_4G_1291;656869;6777494;4G;OP4;-76;Bonne
OP4_4G_1292;659297;6772743;4G;OP4;-65;Bonne
OP4_4G_1293;653878;6779784;4G;OP4;-61;Bonne
OP4_4G_1294;653612;6783849;4G;OP4;-65;Bonne
OP4_4G_1295;654742;6784206;4G;OP4;-106;Moyenne
OP4_4G_1296;656864;6785018;4G;OP4;-137;Mauvaise
OP4_4G_1297;652615;6789713;4G;OP4;-80;Bonne
OP4_4G_1298;652491;6792417;4G;OP4;-97;Moyenne
OP4_4G_1299;655375;6786898;4G;OP4;-130;Mauvaise
OP4_4G_1300;656906;6788382;4G;OP4;-132;Mauvaise
OP4_4G_1301;657234;6778788;4G;OP4;-37;Bonne
OP4_4G_1302;659107;6779762;4G;OP4;-84;Bonne
OP4_4G_1303;657760;6783337;4G;OP4;-126;Mauvaise
OP4_4G_1304;660320;6780155;4G;OP4;-100;Moyenne
OP4_4G_1305;657846;6790117;4G;OP4;-103;Moyenne
OP4_4G_1306;658216;6790862;4G;OP4;-97;Moyenne
OP4_4G_1307;657813;6791551;4G;OP4;-123;Mauvaise
OP4_4G_1308;659307;6791711;4G;OP4;-99;Moyenne
OP4_4G_1309;660990;6790344;4G;OP4;-73;Bonne
OP4_4G_1310;666521;6778010;4G;OP4;-28;Bonne
OP4_4G_1311;668380;6769982;4G;OP4;-47;Bonne
OP4_4G_1312;668918;6777224;4G;OP4;-62;Bonne
OP4_4G_1313;669740;6771655;4G;OP4;-21;Bonne
OP4_4G_1314;665470;6780708;4G;OP4;-126;Mauvaise
OP4_4G_1315;667280;6779475;4G;OP4;-114;Moyenne
OP4_4G_1316;672470;6717113;4G;OP4;-127;Mauvaise
OP4_4G_1317;674890;6718472;4G;OP4;-120;Mauvaise
OP4_4G_1318;674658;6718617;4G;OP4;-140;Mauvaise
OP4_4G_1319;676646;6718610;4G;OP4;-136;Mauvaise
OP4_4G_1320;672118;6727689;4G;OP4;-81;Bonne
OP4_4G_1321;672105;6730367;4G;OP4;-96;Moyenne
OP4_4G_1322;672014;6730715;4G;OP4;-112;Moyenne
OP4_4G_1323;672622;6731532;4G;OP4;-53;Bonne
OP4_4G_1324;672593;6732430;4G;OP4;-82;Bonne
OP4_4G_1325;674764;6727297;4G;OP4;-107;Moyenne
OP4_4G_1326;674853;6729217;4G;OP4;-108;Moyenne
OP4_4G_1327;674493;6731486;4G;OP4;-95;Bonne
OP4_4G_1328;674658;6731344;4G;OP4;-26;Bonne
OP4_4G_1329;675069;6733394;4G;OP4;-37;Bonne
OP4_4G_1330;676074;6732615;4G;OP4;-22;Bonne
OP4_4G_1331;678281;6728302;4G;OP4;-112;Moyenne
OP4_4G_1332;678822;6729435;4G;OP4;-107;Moyenne
OP4_4G_1333;678461;6730819;4G;OP4;-109;Moyenne
OP4_4G_1334;678650;6732637;4G;OP4;-80;Bonne
OP4_4G_1335;679669;6727494;4G;OP4;-80;Bonne
OP4_4G_1336;679601;6731419;4G;OP4;-110;Moyenne
OP4_4G_1337;679285;6733381;4G;OP4;-33;Bonne
OP4_4G_1338;680437;6730956;4G;OP4;-116;Mauvaise
OP4_4G_1339;680536;6731563;4G;OP4;-104;Moyenne
OP4_4G_1340;680256;6733957;4G;OP4;-110;Moyenne
OP4_4G_1341;688714;6714260;4G;OP4;-115;Moyenne
OP4_4G_1342;681584;6720584;4G;OP4;-23;Bonne
OP4_4G_1343;684533;6721372;4G;OP4;-39;Bonne
OP4_4G_1344;685404;6724701;4G;OP4;-35;Bonne
OP4_4G_1345;681738;6728212;4G;OP4;-92;Bonne
OP4_4G_1346;683628;6728608;4G;OP4;-99;Moyenne
OP4_4G_1347;684235;6728946;4G;OP4;-27;Bonne
OP4_4G_1348;685508;6730327;4G;OP4;-51;Bonne
OP4_4G_1349;686979;6719935;4G;OP4;-92;Bonne
OP4_4G_1350;690086;6722425;4G;OP4;-109;Moyenne
OP4_4G_1351;691244;6724018;4G;OP4;-109;Moyenne
OP4_4G_1352;690505;6725633;4G;OP4;-46;Bonne
OP4_4G_1353;687050;6733513;4G;OP4;-77;Bonne
OP4_4G_1354;687931;6731601;4G;OP4;-83;Bonne
OP4_4G_1355;690472;6728561;4G;OP4;-84;Bonne
OP4_4G_1356;690812;6730070;4G;OP4;-104;Moyenne
OP4_4G_1357;691000;6732836;4G;OP4;-132;Mauvaise
OP4_4G_1358;691995;6722214;4G;OP4;-111;Moyenne
OP4_4G_1359;693456;6720649;4G;OP4;-106;Moyenne
OP4_4G_1360;696163;6723657;4G;OP4;-114;Moyenne
OP4_4G_1361;691875;6729160;4G;OP4;-42;Bonne
OP4_4G_1362;694048;6729309;4G;OP4;-62;Bonne
OP4_4G_1363;695405;6729472;4G;OP4;-37;Bonne
OP4_4G_1364;697648;6729146;4G;OP4;-109;Moyenne
OP4_4G_1365;696775;6732595;4G;OP4;-47;Bonne
OP4_4G_1366;704216;6718946;4G;OP4;-100;Moyenne
OP4_4G_1367;709373;6719294;4G;OP4;-51;Bonne
OP4_4G_1368;701589;6720646;4G;OP4;-86;Bonne
OP4_4G_1369;704587;6725915;4G;OP4;-70;Bonne
OP4_4G_1370;706863;6722335;4G;OP4;-114;Moyenne
OP4_4G_1371;707574;6722485;4G;OP4;-103;Moyenne
OP4_4G_1372;706828;6725989;4G;OP4;-74;Bonne
OP4_4G_1373;706297;6730139;4G;OP4;-106;Moyenne
OP4_4G_1374;708151;6728282;4G;OP4;-102;Moyenne
OP4_4G_1375;673243;6739445;4G;OP4;-125;Mauvaise
OP4_4G_1376;676111;6745185;4G;OP4;-75;Bonne
OP4_4G_1377;674451;6745773;4G;OP4;-34;Bonne
OP4_4G_1378;677340;6741486;4G;OP4;-33;Bonne
OP4_4G_1379;679329;6740084;4G;OP4;-55;Bonne
OP4_4G_1380;680092;6739931;4G;OP4;-29;Bonne
OP4_4G_1381;679792;6741510;4G;OP4;-85;Bonne
OP4_4G_1382;680758;6747404;4G;OP4;-48;Bonne
OP4_4G_1383;671729;6753099;4G;OP4;-106;Moyenne
OP4_4G_1384;673270;6759953;4G;OP4;-106;Moyenne
OP4_4G_1385;675641;6762787;4G;OP4;-73;Bonne
OP4_4G_1386;676986;6753418;4G;OP4;-92;Bonne
OP4_4G_1387;677278;6755211;4G;OP4;-81;Bonne
OP4_4G_1388;681406;6751231;4G;OP4;-41;Bonne
OP4_4G_1389;679017;6758569;4G;OP4;-68;Bonne
OP4_4G_1390;678913;6760285;4G;OP4;-104;Moyenne
OP4_4G_1391;680867;6761038;4G;OP4;-113;Moyenne
OP4_4G_1392;682809;6740369;4G;OP4;-53;Bonne
OP4_4G_1393;682364;6742840;4G;OP4;-82;Bonne
OP4_4G_1394;681539;6745885;4G;OP4;-97;Moyenne
OP4_4G_1395;685802;6741832;4G;OP4;-113;Moyenne
OP4_4G_1396;687107;6737784;4G;OP4;-97;Moyenne
OP4_4G_1397;688218;6740973;4G;OP4;-111;Moyenne
OP4_4G_1398;684412;6750460;4G;OP4;-107;Moyenne
OP4_4G_1399;684383;6751556;4G;OP4;-108;Moyenne
OP4_4G_1400;685672;6754402;4G;OP4;-30;Bonne
OP4_4G_1401;684814;6762117;4G;OP4;-96;Moyenne
OP4_4G_1402;686510;6750113;4G;OP4;-117;Mauvaise
OP4_4G_1403;688304;6750544;4G;OP4;-107;Moyenne
OP4_4G_1404;672213;6767010;4G;OP4;-41;Bonne
OP4_4G_1405;673378;6764451;4G;OP4;-68;Bonne
OP4_4G_1406;672424;6772454;4G;OP4;-101;Moyenne
OP4_4G_1407;673057;6777705;4G;OP4;-137;Mauvaise
OP4_4G_1408;675355;6774486;4G;OP4;-112;Moyenne
OP4_4G_1409;676577;6772334;4G;OP4;-46;Bonne
OP4_4G_1410;677842;6763876;4G;OP4;-41;Bonne
OP4_4G_1411;677559;6764635;4G;OP4;-70;Bonne
OP4_4G_1412;677430;6767990;4G;OP4;-48;Bonne
OP4_4G_1413;677804;6769345;4G;OP4;-36;Bonne
OP4_4G_1414;678100;6769091;4G;OP4;-75;Bonne
OP4_4G_1415;679705;6763884;4G;OP4;-21;Bonne
OP4_4G_1416;681213;6763724;4G;OP4;-103;Moyenne
OP4_4G_1417;681403;6766815;4G;OP4;-40;Bonne
OP4_4G_1418;679357;6769127;4G;OP4;-30;Bonne
OP4_4G_1419;680568;6769923;4G;OP4;-35;Bonne
OP4_4G_1420;680721;6769908;4G;OP4;-71;Bonne
OP4_4G_1421;677571;6773420;4G;OP4;-114;Moyenne
OP4_4G_1422;678552;6771366;4G;OP4;-133;Mauvaise
OP4_4G_1423;680128;6772442;4G;OP4;-96;Moyenne
OP4_4G_1424;681555;6776318;4G;OP4;-109;Moyenne
OP4_4G_1425;681123;6776502;4G;OP4;-121;Mauvaise
OP4_4G_1426;674707;6778360;4G;OP4;-129;Mauvaise
OP4_4G_1427;678982;6780346;4G;OP4;-62;Bonne
OP4_4G_1428;683330;6764518;4G;OP4;-23;Bonne
OP4_4G_1429;683818;6764424;4G;OP4;-37;Bonne
OP4_4G_1430;683373;6766829;4G;OP4;-88;Bonne
OP4_4G_1431;682301;6767352;4G;OP4;-110;Moyenne
OP4_4G_1432;683667;6767381;4G;OP4;-61;Bonne
OP4_4G_1433;683393;6767944;4G;OP4;-101;Moyenne
OP4_4G_1434;683885;6768440;4G;OP4;-105;Moyenne
OP4_4G_1435;684991;6765049;4G;OP4;-114;Moyenne
OP4_4G_1436;686395;6764357;4G;OP4;-120;Mauvaise
OP4_4G_1437;682071;6774991;4G;OP4;-65;Bonne
OP4_4G_1438;683044;6775737;4G;OP4;-89;Bonne
OP4_4G_1439;683815;6775389;4G;OP4;-65;Bonne
OP4_4G_1440;683483;6775564;4G;OP4;-70;Bonne
OP4_4G_1441;684016;6772523;4G;OP4;-100;Moyenne
OP4_4G_1442;684193;6773714;4G;OP4;-115;Moyenne
OP4_4G_1443;685585;6770966;4G;OP4;-54;Bonne
OP4_4G_1444;684071;6775316;4G;OP4;-52;Bonne
OP4_4G_1445;686403;6774742;4G;OP4;-124;Mauvaise
OP4_4G_1446;690662;6773132;4G;OP4;-37;Bonne
OP4_4G_1447;682764;6781606;4G;OP4;-109;Moyenne
OP4_4G_1448;682417;6783114;4G;OP4;-56;Bonne
OP4_4G_1449;682104;6784587;4G;OP4;-103;Moyenne
OP4_4G_1450;683635;6782391;4G;OP4;-40;Bonne
OP4_4G_1451;684563;6781905;4G;OP4;-96;Moyenne
OP4_4G_1452;684337;6785002;4G;OP4;-107;Moyenne
OP4_4G_1453;688114;6778358;4G;OP4;-32;Bonne
OP4_4G_1454;691632;6736046;4G;OP4;-101;Moyenne
OP4_4G_1455;692290;6738957;4G;OP4;-64;Bonne
OP4_4G_1456;692741;6740128;4G;OP4;-64;Bonne
OP4_4G_1457;694495;6736360;4G;OP4;-105;Moyenne
OP4_4G_1458;692306;6741744;4G;OP4;-27;Bonne
OP4_4G_1459;694499;6747088;4G;OP4;-91;Bonne
OP4_4G_1460;694871;6748425;4G;OP4;-110;Moyenne
OP4_4G_1461;700019;6734954;4G;OP4;-39;Bonne
OP4_4G_1462;700674;6740738;4G;OP4;-103;Moyenne
OP4_4G_1463;696849;6742085;4G;OP4;-62;Bonne
OP4_4G_1464;695882;6755564;4G;OP4;-114;Moyenne
OP4_4G_1465;692655;6762005;4G;OP4;-64;Bonne
OP4_4G_1466;696474;6753628;4G;OP4;-122;Mauvaise
OP4_4G_1467;700227;6750827;4G;OP4;-97;Moyenne
OP4_4G_1468;699340;6753487;4G;OP4;-137;Mauvaise
OP4_4G_1469;699055;6759753;4G;OP4;-71;Bonne
OP4_4G_1470;700479;6758785;4G;OP4;-80;Bonne
OP4_4G_1471;702745;6737760;4G;OP4;-110;Moyenne
OP4_4G_1472;702373;6738121;4G;OP4;-100;Moyenne
OP4_4G_1473;704397;6734977;4G;OP4;-139;Mauvaise
OP4_4G_1474;704782;6740468;4G;OP4;-69;Bonne
OP4_4G_1475;704968;6741509;4G;OP4;-35;Bonne
OP4_4G_1476;701194;6745510;4G;OP4;-110;Moyenne
OP4_4G_1477;707211;6734920;4G;OP4;-112;Moyenne
OP4_4G_1478;706908;6744790;4G;OP4;-109;Moyenne
OP4_4G_1479;701429;6751682;4G;OP4;-115;Moyenne
OP4_4G_1480;703489;6749234;4G;OP4;-48;Bonne
OP4_4G_1481;704335;6754804;4G;OP4;-98;Moyenne
OP4_4G_1482;701755;6759894;4G;OP4;-89;Bonne
OP4_4G_1483;702585;6757143;4G;OP4;-69;Bonne
OP4_4G_1484;706378;6755835;4G;OP4;-34;Bonne
OP4_4G_1485;709375;6755449;4G;OP4;-24;Bonne
OP4_4G_1486;707880;6762586;4G;OP4;-105;Moyenne
OP4_4G_1487;709264;6759130;4G;OP4;-47;Bonne
OP4_4G_1488;692512;6765626;4G;OP4;-65;Bonne
OP4_4G_1489;692923;6766714;4G;OP4;-63;Bonne
OP4_4G_1490;692885;6775139;4G;OP4;-112;Moyenne
OP4_4G_1491;692817;6777176;4G;OP4;-102;Moyenne
OP4_4G_1492;694946;6773886;4G;OP4;-104;Moyenne
OP4_4G_1493;695160;6774360;4G;OP4;-103;Moyenne
OP4_4G_1494;697429;6765430;4G;OP4;-26;Bonne
OP4_4G_1495;698581;6771289;4G;OP4;-75;Bonne
OP4_4G_1496;698288;6772872;4G;OP4;-52;Bonne
OP4_4G_1497;691689;6784021;4G;OP4;-113;Moyenne
OP4_4G_1498;693891;6779891;4G;OP4;-29;Bonne
OP4_4G_1499;695367;6783071;4G;OP4;-49;Bonne
OP4_4G_1500;697129;6779117;4G;OP4;-50;Bonne
OP4_4G_1501;697360;6781857;4G;OP4;-25;Bonne
OP4_4G_1502;699374;6779462;4G;OP4;-20;Bonne
OP4_4G_1503;700910;6779141;4G;OP4;-45;Bonne
OP4_4G_1504;700446;6788959;4G;OP4;-76;Bonne
OP4_4G_1505;703078;6763613;4G;OP4;-107;Moyenne
OP4_4G_1506;704626;6766375;4G;OP4;-113;Moyenne
OP4_4G_1507;703979;6770406;4G;OP4;-48;Bonne
OP4_4G_1508;701107;6775821;4G;OP4;-73;Bonne
OP4_4G_1509;704674;6777547;4G;OP4;-78;Bonne
OP4_4G_1510;706314;6765234;4G;OP4;-113;Moyenne
OP4_4G_1511;706619;6768815;4G;OP4;-91;Bonne
OP4_4G_1512;708214;6767212;4G;OP4;-108;Moyenne
OP4_4G_1513;709920;6777584;4G;OP4;-88;Bonne
OP4_4G_1514;701288;6778235;4G;OP4;-89;Bonne
OP4_4G_1515;705453;6778880;4G;OP4;-36;Bonne
OP4_4G_1516;702007;6790178;4G;OP4;-75;Bonne
OP4_4G_1517;703583;6786501;4G;OP4;-99;Moyenne
OP4_4G_1518;705116;6792661;4G;OP4;-20;Bonne
OP4_4G_1519;709884;6779426;4G;OP4;-80;Bonne
OP4_4G_1520;710152;6782778;4G;OP4;-115;Moyenne
